row_type,Name,Identifier,Description,Start Date,Target Date,Network,Cycle View,Module View,Issue Views View,Page View,Intake View,Is Time Tracking Enabled,Is Issue Type Enabled,Guest View All Features,Epic Enabled,State Templates,Label Templates,Task Custom Properties,Epic Custom Properties,Additional Work Item Types,External Key,Description Html,State,Priority,Is Draft,Parent External Key,Issue Type,Labels,Assignee Emails,Custom Properties
work_item,Oprysk fungicydem #198,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-198,<p>Zadanie gospodarstwa: Oprysk fungicydem. Sektor B1. Numer wewnętrzny GR-2026-0198.</p>,Do zrobienia,low,False,EPIK-PASZE,Awaria,"[""Pola""]","[""pola@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""B1"", ""Godziny pracy"": 7, ""Pogoda OK"": false, ""Wpływ na produkcję"": ""Niski""}"
work_item,Rozsiew nawozu #199,,,,,,,,,,,,,,,,,,,,GOSP-199,<p>Zadanie gospodarstwa: Rozsiew nawozu. Sektor B2. Numer wewnętrzny GR-2026-0199.</p>,Zaplanowane,none,False,EPIK-SIEW,,"[""Nawozy""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 8, ""Pogoda OK"": true}"
work_item,Koszenie łąki #200,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-200,<p>Zadanie gospodarstwa: Koszenie łąki. Sektor C1. Numer wewnętrzny GR-2026-0200.</p>,W toku,urgent,False,EPIK-NAWOZ,,"[""Pola""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 9, ""Pogoda OK"": false}"
work_item,Przegląd ciągnika #201,,,,,,,,,,,,,,,,,,,,GOSP-201,<p>Zadanie gospodarstwa: Przegląd ciągnika. Sektor Łąka N. Numer wewnętrzny GR-2026-0201.</p>,Oczekuje,high,False,EPIK-ZBIORY,,"[""Maszyny""]","[""maszyny@example.com""]","{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 10, ""Pogoda OK"": true}"
work_item,Wymiana oleju w kombajnie #202,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-202,<p>Zadanie gospodarstwa: Wymiana oleju w kombajnie. Sektor Obora. Numer wewnętrzny GR-2026-0202.</p>,Zakończone,medium,False,EPIK-OBORA,,"[""Maszyny""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 11, ""Pogoda OK"": false}"
work_item,Awaria prasy belującej #203,,,,,,,,,,,,,,,,,,,,GOSP-203,<p>Zadanie gospodarstwa: Awaria prasy belującej. Sektor A1. Numer wewnętrzny GR-2026-0203.</p>,Anulowane,low,False,EPIK-MASZYNY,,"[""Maszyny"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 12, ""Pogoda OK"": true}"
work_item,Dojenie — kontrola aparatury #204,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-204,<p>Zadanie gospodarstwa: Dojenie — kontrola aparatury. Sektor A2. Numer wewnętrzny GR-2026-0204.</p>,Do zrobienia,none,False,EPIK-PASZE,,"[""Obora""]","[""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""A2"", ""Godziny pracy"": 1, ""Pogoda OK"": false}"
work_item,Szczepienie stada #205,,,,,,,,,,,,,,,,,,,,GOSP-205,<p>Zadanie gospodarstwa: Szczepienie stada. Sektor B1. Numer wewnętrzny GR-2026-0205.</p>,Zaplanowane,urgent,False,EPIK-SIEW,,"[""Obora""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 2, ""Pogoda OK"": true}"
work_item,Załadunek kiszonki #206,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-206,<p>Zadanie gospodarstwa: Załadunek kiszonki. Sektor B2. Numer wewnętrzny GR-2026-0206.</p>,W toku,high,False,EPIK-NAWOZ,,"[""Pasze""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 3, ""Pogoda OK"": false}"
work_item,Inwentaryzacja magazynu pasz #207,,,,,,,,,,,,,,,,,,,,GOSP-207,<p>Zadanie gospodarstwa: Inwentaryzacja magazynu pasz. Sektor C1. Numer wewnętrzny GR-2026-0207.</p>,Oczekuje,medium,False,EPIK-ZBIORY,,"[""Pasze""]","[""obora@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""C1"", ""Godziny pracy"": 4, ""Pogoda OK"": true}"
work_item,Kalibracja siewnika #208,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-208,<p>Zadanie gospodarstwa: Kalibracja siewnika. Sektor Łąka N. Numer wewnętrzny GR-2026-0208.</p>,Zakończone,low,False,EPIK-OBORA,,"[""Maszyny""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 5, ""Pogoda OK"": false}"
work_item,Odchwaszczanie międzyrzędzi #209,,,,,,,,,,,,,,,,,,,,GOSP-209,<p>Zadanie gospodarstwa: Odchwaszczanie międzyrzędzi. Sektor Obora. Numer wewnętrzny GR-2026-0209.</p>,Anulowane,none,False,EPIK-MASZYNY,Awaria,"[""Pola""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 6, ""Pogoda OK"": true, ""Wpływ na produkcję"": ""Wysoki""}"
work_item,Transport obornika #210,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-210,<p>Zadanie gospodarstwa: Transport obornika. Sektor A1. Numer wewnętrzny GR-2026-0210.</p>,Do zrobienia,urgent,False,EPIK-PASZE,,"[""Nawozy"", ""Pilne""]","[""agronom@example.com""]","{""Pole / sektor"": ""A1"", ""Godziny pracy"": 7, ""Pogoda OK"": false}"
work_item,Orka pola #211,,,,,,,,,,,,,,,,,,,,GOSP-211,<p>Zadanie gospodarstwa: Orka pola. Sektor A2. Numer wewnętrzny GR-2026-0211.</p>,Zaplanowane,high,False,EPIK-SIEW,,"[""Pola""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 8, ""Pogoda OK"": true}"
work_item,Siew pszenicy #212,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-212,<p>Zadanie gospodarstwa: Siew pszenicy. Sektor B1. Numer wewnętrzny GR-2026-0212.</p>,W toku,medium,False,EPIK-NAWOZ,,"[""Pola""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 9, ""Pogoda OK"": false}"
work_item,Oprysk fungicydem #213,,,,,,,,,,,,,,,,,,,,GOSP-213,<p>Zadanie gospodarstwa: Oprysk fungicydem. Sektor B2. Numer wewnętrzny GR-2026-0213.</p>,Oczekuje,low,False,EPIK-ZBIORY,,"[""Pola""]","[""pola@example.com""]","{""Pole / sektor"": ""B2"", ""Godziny pracy"": 10, ""Pogoda OK"": true}"
work_item,Rozsiew nawozu #214,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-214,<p>Zadanie gospodarstwa: Rozsiew nawozu. Sektor C1. Numer wewnętrzny GR-2026-0214.</p>,Zakończone,none,False,EPIK-OBORA,,"[""Nawozy""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 11, ""Pogoda OK"": false}"
work_item,Koszenie łąki #215,,,,,,,,,,,,,,,,,,,,GOSP-215,<p>Zadanie gospodarstwa: Koszenie łąki. Sektor Łąka N. Numer wewnętrzny GR-2026-0215.</p>,Anulowane,urgent,False,EPIK-MASZYNY,,"[""Pola""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 12, ""Pogoda OK"": true}"
work_item,Przegląd ciągnika #216,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-216,<p>Zadanie gospodarstwa: Przegląd ciągnika. Sektor Obora. Numer wewnętrzny GR-2026-0216.</p>,Do zrobienia,high,False,EPIK-PASZE,,"[""Maszyny""]","[""maszyny@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 1, ""Pogoda OK"": false}"
work_item,Wymiana oleju w kombajnie #217,,,,,,,,,,,,,,,,,,,,GOSP-217,<p>Zadanie gospodarstwa: Wymiana oleju w kombajnie. Sektor A1. Numer wewnętrzny GR-2026-0217.</p>,Zaplanowane,medium,False,EPIK-SIEW,,"[""Maszyny"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 2, ""Pogoda OK"": true}"
work_item,Awaria prasy belującej #218,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-218,<p>Zadanie gospodarstwa: Awaria prasy belującej. Sektor A2. Numer wewnętrzny GR-2026-0218.</p>,W toku,low,False,EPIK-NAWOZ,,"[""Maszyny""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 3, ""Pogoda OK"": false}"
work_item,Dojenie — kontrola aparatury #219,,,,,,,,,,,,,,,,,,,,GOSP-219,<p>Zadanie gospodarstwa: Dojenie — kontrola aparatury. Sektor B1. Numer wewnętrzny GR-2026-0219.</p>,Oczekuje,none,False,EPIK-ZBIORY,,"[""Obora""]","[""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""B1"", ""Godziny pracy"": 4, ""Pogoda OK"": true}"
work_item,Szczepienie stada #220,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-220,<p>Zadanie gospodarstwa: Szczepienie stada. Sektor B2. Numer wewnętrzny GR-2026-0220.</p>,Zakończone,urgent,False,EPIK-OBORA,Awaria,"[""Obora""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 5, ""Pogoda OK"": false, ""Wpływ na produkcję"": ""Średni""}"
work_item,Załadunek kiszonki #221,,,,,,,,,,,,,,,,,,,,GOSP-221,<p>Zadanie gospodarstwa: Załadunek kiszonki. Sektor C1. Numer wewnętrzny GR-2026-0221.</p>,Anulowane,high,False,EPIK-MASZYNY,,"[""Pasze""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 6, ""Pogoda OK"": true}"
work_item,Inwentaryzacja magazynu pasz #222,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-222,<p>Zadanie gospodarstwa: Inwentaryzacja magazynu pasz. Sektor Łąka N. Numer wewnętrzny GR-2026-0222.</p>,Do zrobienia,medium,False,EPIK-PASZE,,"[""Pasze""]","[""obora@example.com""]","{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 7, ""Pogoda OK"": false}"
work_item,Kalibracja siewnika #223,,,,,,,,,,,,,,,,,,,,GOSP-223,<p>Zadanie gospodarstwa: Kalibracja siewnika. Sektor Obora. Numer wewnętrzny GR-2026-0223.</p>,Zaplanowane,low,False,EPIK-SIEW,,"[""Maszyny""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 8, ""Pogoda OK"": true}"
work_item,Odchwaszczanie międzyrzędzi #224,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-224,<p>Zadanie gospodarstwa: Odchwaszczanie międzyrzędzi. Sektor A1. Numer wewnętrzny GR-2026-0224.</p>,W toku,none,False,EPIK-NAWOZ,,"[""Pola"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 9, ""Pogoda OK"": false}"
work_item,Transport obornika #225,,,,,,,,,,,,,,,,,,,,GOSP-225,<p>Zadanie gospodarstwa: Transport obornika. Sektor A2. Numer wewnętrzny GR-2026-0225.</p>,Oczekuje,urgent,False,EPIK-ZBIORY,,"[""Nawozy""]","[""agronom@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""A2"", ""Godziny pracy"": 10, ""Pogoda OK"": true}"
work_item,Orka pola #226,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-226,<p>Zadanie gospodarstwa: Orka pola. Sektor B1. Numer wewnętrzny GR-2026-0226.</p>,Zakończone,high,False,EPIK-OBORA,,"[""Pola""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 11, ""Pogoda OK"": false}"
work_item,Siew pszenicy #227,,,,,,,,,,,,,,,,,,,,GOSP-227,<p>Zadanie gospodarstwa: Siew pszenicy. Sektor B2. Numer wewnętrzny GR-2026-0227.</p>,Anulowane,medium,False,EPIK-MASZYNY,,"[""Pola""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 12, ""Pogoda OK"": true}"
work_item,Oprysk fungicydem #228,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-228,<p>Zadanie gospodarstwa: Oprysk fungicydem. Sektor C1. Numer wewnętrzny GR-2026-0228.</p>,Do zrobienia,low,False,EPIK-PASZE,,"[""Pola""]","[""pola@example.com""]","{""Pole / sektor"": ""C1"", ""Godziny pracy"": 1, ""Pogoda OK"": false}"
work_item,Rozsiew nawozu #229,,,,,,,,,,,,,,,,,,,,GOSP-229,<p>Zadanie gospodarstwa: Rozsiew nawozu. Sektor Łąka N. Numer wewnętrzny GR-2026-0229.</p>,Zaplanowane,none,False,EPIK-SIEW,,"[""Nawozy""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 2, ""Pogoda OK"": true}"
work_item,Koszenie łąki #230,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-230,<p>Zadanie gospodarstwa: Koszenie łąki. Sektor Obora. Numer wewnętrzny GR-2026-0230.</p>,W toku,urgent,False,EPIK-NAWOZ,,"[""Pola""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 3, ""Pogoda OK"": false}"
work_item,Przegląd ciągnika #231,,,,,,,,,,,,,,,,,,,,GOSP-231,<p>Zadanie gospodarstwa: Przegląd ciągnika. Sektor A1. Numer wewnętrzny GR-2026-0231.</p>,Oczekuje,high,False,EPIK-ZBIORY,Awaria,"[""Maszyny"", ""Pilne""]","[""maszyny@example.com""]","{""Pole / sektor"": ""A1"", ""Godziny pracy"": 4, ""Pogoda OK"": true, ""Wpływ na produkcję"": ""Niski""}"
work_item,Wymiana oleju w kombajnie #232,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-232,<p>Zadanie gospodarstwa: Wymiana oleju w kombajnie. Sektor A2. Numer wewnętrzny GR-2026-0232.</p>,Zakończone,medium,False,EPIK-OBORA,,"[""Maszyny""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 5, ""Pogoda OK"": false}"
work_item,Awaria prasy belującej #233,,,,,,,,,,,,,,,,,,,,GOSP-233,<p>Zadanie gospodarstwa: Awaria prasy belującej. Sektor B1. Numer wewnętrzny GR-2026-0233.</p>,Anulowane,low,False,EPIK-MASZYNY,,"[""Maszyny""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 6, ""Pogoda OK"": true}"
work_item,Dojenie — kontrola aparatury #234,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-234,<p>Zadanie gospodarstwa: Dojenie — kontrola aparatury. Sektor B2. Numer wewnętrzny GR-2026-0234.</p>,Do zrobienia,none,False,EPIK-PASZE,,"[""Obora""]","[""nieistniejacy.rolnik@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""B2"", ""Godziny pracy"": 7, ""Pogoda OK"": false}"
work_item,Szczepienie stada #235,,,,,,,,,,,,,,,,,,,,GOSP-235,<p>Zadanie gospodarstwa: Szczepienie stada. Sektor C1. Numer wewnętrzny GR-2026-0235.</p>,Zaplanowane,urgent,False,EPIK-SIEW,,"[""Obora""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 8, ""Pogoda OK"": true}"
work_item,Załadunek kiszonki #236,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-236,<p>Zadanie gospodarstwa: Załadunek kiszonki. Sektor Łąka N. Numer wewnętrzny GR-2026-0236.</p>,W toku,high,False,EPIK-NAWOZ,,"[""Pasze""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 9, ""Pogoda OK"": false}"
work_item,Inwentaryzacja magazynu pasz #237,,,,,,,,,,,,,,,,,,,,GOSP-237,<p>Zadanie gospodarstwa: Inwentaryzacja magazynu pasz. Sektor Obora. Numer wewnętrzny GR-2026-0237.</p>,Oczekuje,medium,False,EPIK-ZBIORY,,"[""Pasze""]","[""obora@example.com""]","{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 10, ""Pogoda OK"": true}"
work_item,Kalibracja siewnika #238,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-238,<p>Zadanie gospodarstwa: Kalibracja siewnika. Sektor A1. Numer wewnętrzny GR-2026-0238.</p>,Zakończone,low,False,EPIK-OBORA,,"[""Maszyny"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 11, ""Pogoda OK"": false}"
work_item,Odchwaszczanie międzyrzędzi #239,,,,,,,,,,,,,,,,,,,,GOSP-239,<p>Zadanie gospodarstwa: Odchwaszczanie międzyrzędzi. Sektor A2. Numer wewnętrzny GR-2026-0239.</p>,Anulowane,none,False,EPIK-MASZYNY,,"[""Pola""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 12, ""Pogoda OK"": true}"
work_item,Transport obornika #240,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-240,<p>Zadanie gospodarstwa: Transport obornika. Sektor B1. Numer wewnętrzny GR-2026-0240.</p>,Do zrobienia,urgent,False,EPIK-PASZE,,"[""Nawozy""]","[""agronom@example.com""]","{""Pole / sektor"": ""B1"", ""Godziny pracy"": 1, ""Pogoda OK"": false}"
work_item,Orka pola #241,,,,,,,,,,,,,,,,,,,,GOSP-241,<p>Zadanie gospodarstwa: Orka pola. Sektor B2. Numer wewnętrzny GR-2026-0241.</p>,Zaplanowane,high,False,EPIK-SIEW,,"[""Pola""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 2, ""Pogoda OK"": true}"
work_item,Siew pszenicy #242,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-242,<p>Zadanie gospodarstwa: Siew pszenicy. Sektor C1. Numer wewnętrzny GR-2026-0242.</p>,W toku,medium,False,EPIK-NAWOZ,Awaria,"[""Pola""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 3, ""Pogoda OK"": false, ""Wpływ na produkcję"": ""Wysoki""}"
work_item,Oprysk fungicydem #243,,,,,,,,,,,,,,,,,,,,GOSP-243,<p>Zadanie gospodarstwa: Oprysk fungicydem. Sektor Łąka N. Numer wewnętrzny GR-2026-0243.</p>,Oczekuje,low,False,EPIK-ZBIORY,,"[""Pola""]","[""pola@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 4, ""Pogoda OK"": true}"
work_item,Rozsiew nawozu #244,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-244,<p>Zadanie gospodarstwa: Rozsiew nawozu. Sektor Obora. Numer wewnętrzny GR-2026-0244.</p>,Zakończone,none,False,EPIK-OBORA,,"[""Nawozy""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 5, ""Pogoda OK"": false}"
work_item,Koszenie łąki #245,,,,,,,,,,,,,,,,,,,,GOSP-245,<p>Zadanie gospodarstwa: Koszenie łąki. Sektor A1. Numer wewnętrzny GR-2026-0245.</p>,Anulowane,urgent,False,EPIK-MASZYNY,,"[""Pola"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 6, ""Pogoda OK"": true}"
work_item,Przegląd ciągnika #246,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-246,<p>Zadanie gospodarstwa: Przegląd ciągnika. Sektor A2. Numer wewnętrzny GR-2026-0246.</p>,Do zrobienia,high,False,EPIK-PASZE,,"[""Maszyny""]","[""maszyny@example.com""]","{""Pole / sektor"": ""A2"", ""Godziny pracy"": 7, ""Pogoda OK"": false}"
work_item,Wymiana oleju w kombajnie #247,,,,,,,,,,,,,,,,,,,,GOSP-247,<p>Zadanie gospodarstwa: Wymiana oleju w kombajnie. Sektor B1. Numer wewnętrzny GR-2026-0247.</p>,Zaplanowane,medium,False,EPIK-SIEW,,"[""Maszyny""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 8, ""Pogoda OK"": true}"
work_item,Awaria prasy belującej #248,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-248,<p>Zadanie gospodarstwa: Awaria prasy belującej. Sektor B2. Numer wewnętrzny GR-2026-0248.</p>,W toku,low,False,EPIK-NAWOZ,,"[""Maszyny""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 9, ""Pogoda OK"": false}"
work_item,Dojenie — kontrola aparatury #249,,,,,,,,,,,,,,,,,,,,GOSP-249,<p>Zadanie gospodarstwa: Dojenie — kontrola aparatury. Sektor C1. Numer wewnętrzny GR-2026-0249.</p>,Oczekuje,none,False,EPIK-ZBIORY,,"[""Obora""]","[""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""C1"", ""Godziny pracy"": 10, ""Pogoda OK"": true}"
work_item,Szczepienie stada #250,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-250,<p>Zadanie gospodarstwa: Szczepienie stada. Sektor Łąka N. Numer wewnętrzny GR-2026-0250.</p>,Zakończone,urgent,False,EPIK-OBORA,,"[""Obora""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 11, ""Pogoda OK"": false}"
work_item,Załadunek kiszonki #251,,,,,,,,,,,,,,,,,,,,GOSP-251,<p>Zadanie gospodarstwa: Załadunek kiszonki. Sektor Obora. Numer wewnętrzny GR-2026-0251.</p>,Anulowane,high,False,EPIK-MASZYNY,,"[""Pasze""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 12, ""Pogoda OK"": true}"
work_item,Inwentaryzacja magazynu pasz #252,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-252,<p>Zadanie gospodarstwa: Inwentaryzacja magazynu pasz. Sektor A1. Numer wewnętrzny GR-2026-0252.</p>,Do zrobienia,medium,False,EPIK-PASZE,,"[""Pasze"", ""Pilne""]","[""obora@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""A1"", ""Godziny pracy"": 1, ""Pogoda OK"": false}"
work_item,Kalibracja siewnika #253,,,,,,,,,,,,,,,,,,,,GOSP-253,<p>Zadanie gospodarstwa: Kalibracja siewnika. Sektor A2. Numer wewnętrzny GR-2026-0253.</p>,Zaplanowane,low,False,EPIK-SIEW,Awaria,"[""Maszyny""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 2, ""Pogoda OK"": true, ""Wpływ na produkcję"": ""Średni""}"
work_item,Odchwaszczanie międzyrzędzi #254,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-254,<p>Zadanie gospodarstwa: Odchwaszczanie międzyrzędzi. Sektor B1. Numer wewnętrzny GR-2026-0254.</p>,W toku,none,False,EPIK-NAWOZ,,"[""Pola""]",[],"{""Pole / sektor"": ""B1"", ""Godziny pracy"": 3, ""Pogoda OK"": false}"
work_item,Transport obornika #255,,,,,,,,,,,,,,,,,,,,GOSP-255,<p>Zadanie gospodarstwa: Transport obornika. Sektor B2. Numer wewnętrzny GR-2026-0255.</p>,Oczekuje,urgent,False,EPIK-ZBIORY,,"[""Nawozy""]","[""agronom@example.com""]","{""Pole / sektor"": ""B2"", ""Godziny pracy"": 4, ""Pogoda OK"": true}"
work_item,Orka pola #256,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-256,<p>Zadanie gospodarstwa: Orka pola. Sektor C1. Numer wewnętrzny GR-2026-0256.</p>,Zakończone,high,False,EPIK-OBORA,,"[""Pola""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 5, ""Pogoda OK"": false}"
work_item,Siew pszenicy #257,,,,,,,,,,,,,,,,,,,,GOSP-257,<p>Zadanie gospodarstwa: Siew pszenicy. Sektor Łąka N. Numer wewnętrzny GR-2026-0257.</p>,Anulowane,medium,False,EPIK-MASZYNY,,"[""Pola""]",[],"{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 6, ""Pogoda OK"": true}"
work_item,Oprysk fungicydem #258,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-258,<p>Zadanie gospodarstwa: Oprysk fungicydem. Sektor Obora. Numer wewnętrzny GR-2026-0258.</p>,Do zrobienia,low,False,EPIK-PASZE,,"[""Pola""]","[""pola@example.com""]","{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 7, ""Pogoda OK"": false}"
work_item,Rozsiew nawozu #259,,,,,,,,,,,,,,,,,,,,GOSP-259,<p>Zadanie gospodarstwa: Rozsiew nawozu. Sektor A1. Numer wewnętrzny GR-2026-0259.</p>,Zaplanowane,none,False,EPIK-SIEW,,"[""Nawozy"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 8, ""Pogoda OK"": true}"
work_item,Koszenie łąki #260,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-260,<p>Zadanie gospodarstwa: Koszenie łąki. Sektor A2. Numer wewnętrzny GR-2026-0260.</p>,W toku,urgent,False,EPIK-NAWOZ,,"[""Pola""]",[],"{""Pole / sektor"": ""A2"", ""Godziny pracy"": 9, ""Pogoda OK"": false}"
work_item,Przegląd ciągnika #261,,,,,,,,,,,,,,,,,,,,GOSP-261,<p>Zadanie gospodarstwa: Przegląd ciągnika. Sektor B1. Numer wewnętrzny GR-2026-0261.</p>,Oczekuje,high,False,EPIK-ZBIORY,,"[""Maszyny""]","[""maszyny@example.com"", ""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""B1"", ""Godziny pracy"": 10, ""Pogoda OK"": true}"
work_item,Wymiana oleju w kombajnie #262,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-262,<p>Zadanie gospodarstwa: Wymiana oleju w kombajnie. Sektor B2. Numer wewnętrzny GR-2026-0262.</p>,Zakończone,medium,False,EPIK-OBORA,,"[""Maszyny""]",[],"{""Pole / sektor"": ""B2"", ""Godziny pracy"": 11, ""Pogoda OK"": false}"
work_item,Awaria prasy belującej #263,,,,,,,,,,,,,,,,,,,,GOSP-263,<p>Zadanie gospodarstwa: Awaria prasy belującej. Sektor C1. Numer wewnętrzny GR-2026-0263.</p>,Anulowane,low,False,EPIK-MASZYNY,,"[""Maszyny""]",[],"{""Pole / sektor"": ""C1"", ""Godziny pracy"": 12, ""Pogoda OK"": true}"
work_item,Dojenie — kontrola aparatury #264,,,2026-03-01,2026-09-30,,,,,,,,,,,,,,,,GOSP-264,<p>Zadanie gospodarstwa: Dojenie — kontrola aparatury. Sektor Łąka N. Numer wewnętrzny GR-2026-0264.</p>,Do zrobienia,none,False,EPIK-PASZE,Awaria,"[""Obora""]","[""nieistniejacy.rolnik@example.com""]","{""Pole / sektor"": ""Łąka N"", ""Godziny pracy"": 1, ""Pogoda OK"": false, ""Wpływ na produkcję"": ""Niski""}"
work_item,Szczepienie stada #265,,,,,,,,,,,,,,,,,,,,GOSP-265,<p>Zadanie gospodarstwa: Szczepienie stada. Sektor Obora. Numer wewnętrzny GR-2026-0265.</p>,Zaplanowane,urgent,False,EPIK-SIEW,,"[""Obora""]",[],"{""Pole / sektor"": ""Obora"", ""Godziny pracy"": 2, ""Pogoda OK"": true}"
work_item,Załadunek kiszonki #266,,,2026-03-01,,,,,,,,,,,,,,,,,GOSP-266,<p>Zadanie gospodarstwa: Załadunek kiszonki. Sektor A1. Numer wewnętrzny GR-2026-0266.</p>,W toku,high,False,EPIK-NAWOZ,,"[""Pasze"", ""Pilne""]",[],"{""Pole / sektor"": ""A1"", ""Godziny pracy"": 3, ""Pogoda OK"": false}"
